,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
65013,1523668,1,1,0.75,5,,0,0.0,0.0,0,1
41641,975361,1,1,3.06,12,0.89,0,44.1,5.2,0,0
19372,453345,1,0,1.38,23,0.0,0,78.8,30.7,0,1
68030,1591687,1,1,0.3,12,1.37,0,44.2,2.7,0,0
1649,38124,1,1,2.99,0,,0,0.0,0.0,0,1
41535,972729,1,0,1.32,21,0.0,0,20.9,1.3,0,1
16999,397592,0,0,2.01,41,,1,99.7,8.5,0,1
20360,475786,0,0,1.78,36,,0,35.5,4.2,0,1
807,18513,0,0,5.15,13,,3,4.9,1.4,0,1
19395,453695,1,0,7.05,33,,0,15.1,1.6,0,1
40911,958061,1,1,3.13,24,0.78,0,53.6,30.1,0,0
29652,695088,1,0,1.19,20,,0,14.7,0.9,0,1
17871,417450,1,0,2.15,21,,0,13.3,1.7,0,1
69521,1626431,1,1,0.16,14,1.81,0,123.8,4.9,0,0
28052,657752,1,0,2.05,19,0.0,0,21.4,1.8,0,1
22065,516498,1,0,5.97,24,0.41,0,42.3,2.6,0,0
57696,1351517,1,0,1.21,14,0.76,0,27.7,1.3,0,0
22581,528872,1,0,1.97,23,0.0,0,5.0,0.6,0,1
59660,1397878,1,1,0.2,10,,0,1.7,0.1,0,1
9755,227392,0,0,2.02,23,,0,0.0,0.0,0,1
18645,436334,1,0,2.04,22,,0,3.5,0.6,0,1
2139,49502,0,0,3.41,21,0.59,1,0.0,0.0,0,1
31973,750925,1,1,2.9,35,,0,86.0,43.3,0,1
1197,27431,1,1,9.38,22,,3,86.8,9.8,0,0
58568,1372250,1,1,1.13,19,1.88,0,32.2,34.8,0,0
45179,1058553,1,1,2.73,10,1.19,0,50.2,2.2,0,0
8510,197997,0,0,2.82,18,,0,12.7,1.8,0,1
39060,915921,1,0,0.6,16,0.0,0,11.7,1.5,0,1
21597,505275,1,0,1.84,21,0.0,0,10.9,0.7,0,1
16892,395054,1,0,1.83,19,0.0,0,5.6,0.3,0,1
55653,1302721,1,1,1.47,23,0.75,0,19.6,3.4,0,0
36928,865818,1,0,3.71,21,0.24,2,23.7,1.7,0,0
25918,607872,0,0,1.13,24,,0,0.2,0.0,0,1
11562,269702,1,1,6.9,17,1.88,0,74.4,8.8,0,0
33181,779299,1,1,1.98,30,0.0,0,105.0,3.2,0,1
69954,1636118,0,0,0.14,24,1.84,0,35.4,4.8,0,0
70160,1640593,1,1,0.12,15,1.85,2,97.7,1.7,0,0
54623,1279891,1,1,1.48,34,0.0,2,72.4,6.1,0,1
12487,290360,0,0,1.51,14,0.0,0,0.0,0.0,0,1
49379,1158766,1,0,2.16,20,1.76,0,84.9,7.2,0,0
57535,1347412,1,0,1.23,14,0.74,0,67.2,9.8,0,0
25093,588335,1,0,1.47,35,,0,33.8,4.6,0,1
70768,1654420,1,1,0.09,21,1.88,0,107.3,26.8,0,0
4467,102118,1,1,3.99,0,,0,5.4,0.5,7,1
23118,542405,1,0,2.02,23,0.0,1,4.9,1.1,0,1
45932,1076846,0,0,2.27,20,,0,7.6,0.9,0,1
66746,1562975,1,1,0.44,23,1.53,1,12.5,0.8,0,0
32474,762109,1,0,3.61,17,,0,68.9,3.2,0,1
21732,509084,1,1,2.61,22,,0,7.8,0.4,0,1
53762,1259732,1,0,1.72,21,0.19,0,39.7,9.0,0,0
69079,1615484,1,1,0.21,12,1.76,0,48.3,4.4,0,0
11408,266455,0,0,2.12,23,,0,0.0,0.0,0,1
5981,137778,1,0,3.92,0,,0,10.6,0.4,0,1
5006,114821,1,0,4.06,24,,0,6.4,0.5,0,1
67140,1572013,1,1,0.39,15,1.58,1,121.1,5.2,0,0
61873,1450451,1,0,0.91,14,1.07,0,15.4,0.6,0,0
27898,654293,1,0,3.78,18,0.0,1,48.5,2.0,0,1
32034,752343,1,0,4.41,20,1.69,0,28.5,0.7,0,0
49538,1162715,1,1,2.15,12,1.79,0,84.2,10.2,0,0
56349,1318655,1,0,1.39,21,0.52,0,82.9,6.2,0,0
40302,943206,1,0,3.17,12,0.76,0,65.4,5.1,0,0
49178,1153961,1,1,2.18,12,1.75,0,6.5,1.5,0,0
26126,612753,1,1,5.41,36,1.9,0,40.9,13.8,0,0
37312,874716,0,0,0.28,0,0.0,2,74.0,6.1,1,1
27501,644877,1,0,5.18,39,,0,16.5,0.6,0,0
17365,406109,1,1,6.36,19,1.94,0,52.9,4.6,0,0
7953,184269,1,1,7.3,15,1.35,0,102.5,11.0,0,0
43257,1013713,1,0,2.92,12,0.91,0,66.6,4.6,0,0
51699,1213208,1,0,1.95,14,0.03,0,5.0,1.0,0,0
17709,413896,0,0,0.96,23,0.0,0,0.0,0.0,0,1
30024,703757,1,0,1.55,42,,0,28.3,2.8,0,1
12470,290081,1,0,6.82,21,0.0,0,53.1,3.8,0,1
33810,793677,1,0,4.14,17,0.22,0,17.8,0.4,0,0
14575,338868,1,0,6.47,18,,1,108.9,22.1,0,1
407,8983,0,0,5.25,14,,0,0.0,0.0,0,1
67354,1576760,1,0,0.36,6,1.85,1,43.6,3.6,0,0
41288,966395,1,0,3.09,12,0.85,0,193.9,6.9,0,0
5907,135873,0,0,0.92,13,,0,0.0,0.0,0,1
67761,1585871,1,0,0.33,17,1.65,0,66.4,2.6,0,0
16778,392242,0,0,1.98,21,,2,18.7,1.8,0,1
1714,39882,1,0,5.28,11,0.0,4,19.0,1.9,4,1
60068,1406765,1,1,1.41,21,0.56,0,67.6,14.1,0,1
52514,1231188,1,0,1.87,22,0.09,0,30.2,1.8,0,0
54158,1268465,1,0,1.67,13,0.3,0,41.6,3.4,0,0
40412,945775,1,0,1.45,13,0.0,0,43.2,5.1,0,1
46946,1099991,0,0,2.12,20,,0,30.7,10.9,0,1
8057,186697,0,0,0.9,26,,0,0.0,0.0,0,1
35324,830030,1,1,3.95,20,1.95,0,28.7,2.8,0,0
54983,1287340,1,0,1.27,33,0.0,0,106.4,11.7,0,1
42751,1001906,1,1,3.79,24,0.16,0,125.8,3.6,0,1
26471,620606,0,0,0.01,4,0.0,1,0.0,0.0,0,1
22802,534625,1,1,1.27,19,0.0,0,0.0,0.0,0,1
2405,55733,1,1,8.57,12,0.48,1,41.3,2.7,0,0
57775,1353208,1,0,1.23,20,0.0,0,22.8,2.5,0,1
1313,30254,1,1,9.24,15,1.66,0,26.5,3.9,0,0
7074,164018,0,0,1.65,13,,1,0.0,0.0,0,1
16321,380411,1,1,1.39,0,,1,0.0,0.0,7,1
62352,1461972,1,1,0.87,28,1.35,0,119.8,11.7,0,0
5596,128989,0,0,1.0,12,,0,0.0,0.0,0,1
48745,1143573,1,0,0.61,26,,1,35.4,3.6,0,1
329,7358,1,0,11.92,21,0.49,0,33.5,11.2,0,0
46530,1090522,1,1,2.54,15,1.49,0,45.9,2.6,1,0
39568,926544,1,1,1.51,30,0.0,0,25.7,1.7,0,1
40722,953291,1,0,1.16,29,0.0,0,18.7,0.9,0,1
12648,294677,1,1,6.82,0,,0,10.5,3.6,0,0
15570,363580,0,0,0.73,17,0.0,0,0.0,0.0,0,1
8924,207210,0,0,0.84,17,0.0,0,0.0,0.0,0,1
55883,1308291,0,0,1.08,35,,0,49.8,3.2,0,1
51476,1206999,1,1,1.98,40,0.7,0,283.4,12.6,0,0
11494,268225,0,0,1.98,21,,1,0.0,0.0,0,1
22282,521998,1,0,1.93,24,0.0,0,32.9,1.6,0,1
52163,1223479,1,1,1.9,34,0.27,0,109.1,2.9,0,0
23714,556506,1,0,2.0,0,,0,9.7,1.0,0,1
36709,860889,0,0,2.15,20,,1,46.1,3.3,0,1
12960,301783,1,0,6.81,21,0.13,0,12.1,2.0,0,0
64809,1519618,1,1,0.65,15,1.32,0,61.6,3.2,0,0
72136,1686759,1,1,0.47,23,1.5,0,18.2,2.1,0,1
65870,1542410,1,1,0.56,15,1.42,0,110.8,6.4,0,0
47623,1116704,1,0,2.38,20,1.55,0,45.5,4.1,1,0
58123,1361455,1,0,1.18,14,0.79,0,27.2,1.5,0,0
6753,156208,0,0,1.29,0,,0,0.0,0.0,7,1
35241,828083,1,1,3.96,21,1.93,0,141.8,12.7,0,0
35364,830771,1,0,0.77,17,0.0,0,0.9,0.0,0,1
68371,1599206,0,0,0.96,35,1.01,0,38.6,6.1,0,1
26928,631095,1,0,5.28,22,1.16,0,63.0,3.6,0,0
7503,173619,1,0,2.86,13,0.0,0,61.3,5.5,0,1
61143,1433477,1,0,0.96,12,0.8,0,59.6,7.5,0,0
23316,547489,1,0,5.87,22,0.03,0,186.0,10.5,0,0
17294,404306,1,0,1.72,17,0.0,0,0.0,0.0,0,1
17938,418847,1,0,2.51,19,,0,0.0,0.0,0,1
58813,1378550,1,0,0.9,14,0.0,0,19.3,0.8,0,1
4496,102650,0,0,2.47,14,,3,0.0,0.0,0,1
50982,1196104,1,1,2.02,12,1.9,0,51.7,4.7,0,0
46192,1082593,1,1,2.59,15,1.31,0,51.4,13.6,0,0
6727,155348,0,0,1.3,0,0.0,0,0.0,0.0,0,1
50161,1176549,1,0,1.94,14,0.0,1,96.8,6.8,0,1
52365,1228084,1,1,1.88,20,0.07,0,52.0,2.6,0,0
20991,490341,1,1,4.08,26,,0,121.3,21.2,0,1
37329,875201,1,0,3.65,33,,0,31.1,2.7,0,0
9835,229233,1,0,3.93,24,,0,23.0,1.9,0,1
5015,115059,1,1,4.48,18,,4,7.0,1.1,0,1
41792,978571,1,0,2.32,11,0.0,0,62.3,5.0,0,1
60402,1415644,1,1,1.02,14,0.95,0,17.5,1.1,0,0
15050,350186,1,0,6.57,22,1.3,0,18.7,5.7,0,0
5921,136205,1,0,4.95,19,0.0,0,72.0,3.4,0,1
37776,885643,1,1,3.57,12,0.13,0,69.0,7.3,0,0
36295,851683,1,1,3.81,15,1.08,0,92.0,7.2,0,0
526,12048,0,0,5.75,0,,0,0.0,0.0,0,1
26154,613460,1,0,5.4,18,,0,235.1,12.6,0,0
3223,73524,1,1,8.3,28,1.77,0,35.9,0.9,0,0
15341,357870,0,0,1.19,21,0.0,0,0.0,0.0,0,1
42490,995477,1,0,2.99,20,0.94,0,98.2,3.3,0,0
62643,1468747,1,0,1.07,12,0.9,0,96.4,12.4,0,1
34279,804845,1,0,2.26,23,,1,17.5,1.6,0,1
38244,896679,1,0,1.49,19,0.0,1,23.8,1.1,0,1
31121,730169,1,1,4.62,17,1.76,0,38.5,1.8,0,0
37857,887435,1,1,3.56,24,0.62,0,118.0,9.1,0,0
53573,1255538,0,0,0.98,28,0.0,0,24.9,1.4,0,1
56897,1331294,1,1,1.31,24,0.66,0,44.5,6.4,0,0
64404,1509764,1,0,0.69,14,1.82,0,253.7,10.6,0,0
58375,1367376,1,1,0.83,28,0.0,0,144.3,12.2,0,1
67983,1590766,1,1,0.3,14,1.67,0,52.4,5.6,0,0
43327,1015411,1,0,3.5,11,0.47,1,46.6,1.6,0,1
37531,880088,1,0,3.61,25,0.33,0,44.5,5.1,0,0
5618,129337,1,1,7.49,34,,0,59.2,2.7,0,1
64708,1517355,1,0,0.66,22,1.32,1,147.9,11.5,0,0
31898,749052,1,0,4.44,20,1.84,0,25.0,1.5,0,0
32220,756340,0,0,0.02,4,0.0,0,1.3,0.1,0,1
1416,32713,1,0,9.13,20,1.18,0,92.1,8.8,0,0
14425,335581,0,0,0.64,0,0.01,1,0.0,0.0,2,1
2034,46805,1,0,3.04,0,,0,0.0,0.0,5,1
61092,1432488,1,0,0.45,50,,0,24.5,13.3,0,1
671,15561,0,0,5.6,23,,0,2.2,0.4,0,1
67516,1580374,1,0,0.35,22,1.62,0,102.1,5.7,0,0
52874,1239873,1,0,1.82,37,0.11,0,77.9,4.9,0,0
36620,859125,1,0,3.76,21,0.19,0,42.7,3.3,0,0
34125,801204,1,1,4.11,19,1.88,0,23.9,3.3,0,0
1572,36343,1,0,5.63,19,,1,6.3,0.9,0,1
32544,763859,1,1,3.35,41,,0,37.0,3.5,0,1
46628,1092824,0,0,2.27,21,,0,98.5,5.5,0,1
1806,42024,0,0,2.55,0,,0,0.0,0.0,0,1
39193,918848,1,1,3.32,16,1.61,0,8.0,1.0,0,0
5742,132466,1,1,5.02,20,,0,1.7,0.1,0,1
5717,131963,1,1,1.96,0,0.0,0,0.0,0.0,0,1
60812,1425883,1,0,0.99,14,0.99,0,12.2,0.9,0,0
40988,959829,0,0,0.7,23,,1,47.2,4.3,0,1
41619,974635,1,1,3.06,28,1.13,0,115.4,214.9,0,0
54540,1277521,1,1,2.25,16,1.85,0,27.7,1.1,0,1
61503,1442225,1,1,0.93,14,1.04,0,15.3,1.7,0,0
34222,803439,1,1,4.1,17,1.87,0,100.9,153.8,0,0
62156,1457596,1,0,0.88,20,1.09,0,46.3,2.3,0,0
775,17721,1,0,5.65,22,,0,1.5,0.1,0,1
57750,1352634,1,0,1.21,20,0.76,0,156.8,7.6,0,0
451,9963,0,0,6.6,1,,0,0.0,0.0,0,1
40402,945527,0,0,0.99,26,,0,15.7,1.6,0,1
55185,1292266,1,1,1.98,10,,0,10.0,0.4,0,1
60530,1419039,1,1,1.01,22,0.97,0,13.9,1.5,0,0
13989,325271,0,0,6.69,130,0.59,3,224.4,132.7,0,0
58340,1366634,1,0,1.15,14,0.82,0,64.5,3.2,0,0
52908,1240571,1,0,0.87,20,0.0,0,44.7,9.5,0,1
59988,1405127,1,0,1.05,13,0.92,0,61.9,4.3,0,0
13750,320075,0,0,0.81,16,0.0,0,0.0,0.0,0,1
31219,732391,1,0,1.0,20,0.0,1,74.8,3.1,0,1
12398,288406,0,0,2.4,0,,0,13.0,0.9,6,1
8086,187505,0,0,1.26,21,0.01,0,0.0,0.0,0,1
25549,599585,0,0,1.88,21,,0,20.1,1.5,0,1
29856,699770,0,0,2.92,24,,0,7.5,0.4,0,1
4847,111254,1,1,1.46,0,0.54,0,0.0,0.0,6,1
56719,1326787,1,0,1.81,14,,0,14.9,3.4,0,1
14288,331819,0,0,3.88,0,,0,0.0,0.0,0,1
13669,318257,1,1,6.73,22,0.02,1,56.0,2.2,0,0
2074,48062,0,0,6.56,17,,1,78.1,3.2,0,1
44814,1050298,1,1,2.76,45,0.2,0,49.2,2.9,0,0
3749,85486,0,0,1.8,12,,0,0.0,0.0,0,1
37477,878735,1,0,2.99,25,,0,42.7,2.0,0,1
62499,1465446,1,0,0.86,14,1.12,0,23.6,1.7,0,0
25479,597618,1,0,4.35,14,0.0,0,35.6,2.6,0,1
52271,1226096,1,1,1.68,14,0.0,0,13.0,1.7,0,1
3388,77040,0,0,3.1,22,,0,0.0,0.0,0,1
26795,628129,1,0,5.31,21,0.18,0,67.5,9.0,0,0
21142,494326,1,1,6.06,15,1.36,0,35.6,1.2,0,0
1200,27504,0,0,3.97,13,,0,0.0,0.0,0,1
71437,1670748,1,0,0.04,4,1.93,0,15.9,0.7,0,0
500,11138,0,0,5.87,0,,0,0.0,0.0,0,1
49390,1159060,1,1,0.47,12,0.0,6,31.0,13.3,0,1
28671,671344,0,0,0.23,0,,0,3.3,0.1,0,1
52552,1232075,1,0,1.87,14,0.08,0,41.4,1.5,0,0
24494,574536,0,0,0.86,23,,0,0.0,0.0,0,1
9896,230682,0,0,4.69,7,,0,5.1,0.5,5,1
14482,336838,1,1,6.62,21,0.4,1,238.4,15.0,0,0
41231,965012,1,0,3.1,12,0.84,0,15.5,1.7,0,0
40113,938611,1,0,1.0,10,0.0,0,72.7,10.5,0,1
13441,312649,0,0,4.32,26,,0,25.9,1.1,0,1
45623,1070227,1,1,2.66,15,1.27,0,58.4,3.9,0,0
55713,1304286,1,0,2.21,14,1.7,0,27.1,1.2,0,1
61910,1451240,1,1,0.9,20,1.07,0,21.6,2.6,0,0
56122,1313614,1,0,1.42,13,0.55,0,129.8,31.7,0,0
22485,526712,1,0,5.94,22,1.01,0,6.5,0.4,0,0
11107,259505,1,0,1.26,24,0.01,0,0.0,0.0,1,1
8037,186223,0,0,0.93,0,1.04,0,0.0,0.0,2,1
33129,778057,1,0,0.33,19,,0,5.0,0.3,0,1
13923,323979,1,1,7.28,44,,0,71.4,2.1,0,1
56257,1316549,1,1,1.4,12,0.57,1,28.4,1.4,0,0
19203,449346,1,0,6.21,21,0.11,0,60.4,4.8,0,0
3194,72869,1,0,2.03,0,,1,0.0,0.0,4,1
51353,1204159,1,0,1.03,14,0.0,0,33.7,1.6,0,1
17348,405478,1,0,2.07,23,,0,10.4,1.3,0,1
31763,745953,1,0,3.25,20,0.0,0,57.2,10.9,0,1
30744,720922,0,0,1.58,16,0.0,0,81.8,10.2,0,1
30662,719191,1,0,0.65,17,0.0,0,10.3,1.4,0,1
18575,434760,1,1,6.25,20,0.44,0,43.6,2.9,0,0
50254,1178676,1,0,2.09,15,1.8,0,138.1,6.3,0,0
4027,92387,1,0,8.14,26,,0,150.3,36.0,0,1
30786,721759,0,0,5.37,43,,0,30.8,3.7,0,1
29323,687159,1,1,4.93,12,0.36,0,6.6,0.4,0,0
9107,211328,1,0,7.12,20,1.64,0,78.7,5.4,0,0
48290,1132612,1,1,2.29,17,1.72,2,105.4,6.2,0,0
53173,1246755,1,0,1.79,13,0.19,0,27.5,1.4,0,0
21075,492548,0,0,0.92,17,,0,0.0,0.0,0,1
34571,812321,1,0,1.53,22,0.0,0,27.4,2.3,0,1
20485,478601,1,0,2.48,23,,1,6.6,0.5,0,1
16424,382799,1,1,6.45,29,1.78,4,206.7,17.9,0,0
62930,1475850,1,0,0.81,14,1.16,0,26.4,2.6,0,0
42427,993414,1,0,2.99,12,0.94,1,81.3,5.2,0,0
20595,480758,1,0,1.23,39,0.0,2,0.0,0.0,0,1
34003,798666,1,1,2.55,20,0.0,0,60.0,2.8,0,1
21618,505865,1,1,6.02,27,1.89,1,229.0,15.4,0,0
52321,1227179,1,0,1.88,14,0.06,0,55.8,1.4,0,0
59450,1392548,1,0,1.08,14,0.89,0,41.8,3.2,0,0
60635,1421852,1,0,1.0,22,0.97,1,146.8,8.5,0,0
12284,285437,1,0,1.06,19,0.0,1,0.0,0.0,0,1
43373,1016446,1,0,2.91,19,1.57,0,12.8,0.5,0,0
34928,820394,1,0,2.06,26,0.0,0,44.4,1.8,0,1
63244,1482997,1,0,0.79,14,1.18,0,66.7,5.8,0,0
17420,407396,1,0,5.3,33,,0,40.7,2.1,0,1
40292,942970,1,0,1.08,13,0.0,2,5.7,0.2,0,1
52122,1222572,1,0,1.9,14,0.04,0,0.4,2.3,0,0
63155,1480865,1,0,0.79,73,,0,219.8,27.2,0,0
43444,1018242,1,0,2.9,12,1.01,0,2.9,0.5,0,0
25757,604073,1,1,5.48,26,0.44,1,57.0,6.7,0,0
56154,1314089,1,0,1.41,26,0.45,0,75.7,8.6,0,0
9628,223977,1,1,7.08,21,0.81,0,584.0,30.9,0,0
42373,992042,1,0,3.0,12,0.94,0,23.9,2.1,0,0
41949,982094,1,0,3.04,12,0.91,0,37.9,2.7,0,0
62847,1473502,1,1,0.82,24,1.15,0,17.2,5.6,0,0
56219,1315775,1,1,1.95,10,1.79,0,19.8,0.7,5,1
43463,1018732,1,0,2.9,20,1.02,0,84.3,5.2,0,0
39913,934090,1,1,3.21,25,0.07,2,69.7,15.0,0,0
31295,734485,1,0,0.4,19,,0,2.5,0.2,0,1
67445,1578717,1,0,0.35,19,1.62,0,38.3,2.3,0,0
46974,1100692,1,0,2.48,18,,0,16.3,0.8,0,0
20911,488419,0,0,4.76,56,,0,51.2,19.4,0,1
25376,594971,0,0,0.76,22,,1,3.4,0.5,0,1
3008,69115,1,0,2.05,0,,0,0.0,0.0,0,1
23666,555455,1,1,3.91,19,,0,17.6,0.7,0,1
14857,345339,1,0,2.19,19,,0,0.0,0.0,0,1
50946,1194821,1,0,1.98,14,,0,71.2,3.6,0,1
15138,352147,1,1,6.56,30,1.4,0,15.0,1.0,0,0
21722,508752,1,0,2.27,22,,0,7.9,0.6,0,1
55495,1299302,1,0,1.5,21,0.42,0,59.9,3.4,0,0
61560,1443414,1,1,0.93,24,1.04,0,7.7,0.4,0,0
30034,703987,0,0,3.73,27,,1,27.6,1.5,0,1
14478,336708,1,1,6.62,22,1.06,0,114.5,13.9,0,0
5170,118898,1,1,7.87,17,1.95,1,155.7,15.8,0,0
55027,1288476,1,1,1.56,10,1.27,0,31.7,1.0,0,0
42697,1000643,1,0,2.97,12,0.97,0,123.8,6.6,0,0
18447,431296,0,0,2.04,22,,0,17.2,1.4,0,1
11808,274822,0,0,3.16,17,,3,23.9,1.0,0,1
57534,1347366,1,1,1.23,28,0.99,0,81.5,8.3,0,0
34133,801392,1,0,2.88,21,0.72,0,31.8,3.2,0,1
60124,1408210,1,0,1.04,30,0.93,0,30.0,2.0,0,0
42001,983431,1,1,3.03,19,1.88,1,128.8,4.1,0,0
5995,138232,1,1,7.72,15,,0,20.1,0.8,4,0
47153,1105192,1,0,2.45,22,0.7,1,20.6,5.9,0,0
5213,119909,0,0,2.07,12,,0,0.0,0.0,0,1
47524,1114313,1,1,2.4,24,1.72,1,64.8,4.0,1,0
44878,1051553,1,0,2.18,26,,0,52.7,5.2,0,1
69165,1617509,1,1,0.2,12,1.77,0,35.1,1.8,0,0
596,13566,1,1,10.59,24,1.08,0,37.5,3.6,0,0
40001,936269,1,0,0.86,15,,4,4.8,0.3,6,1
32908,772975,1,1,4.27,27,1.96,0,8.8,0.8,0,0
64851,1520379,1,1,0.65,15,1.33,0,19.7,1.4,0,0
28427,666107,0,0,2.7,22,,0,2.6,0.3,0,1
27877,653866,1,0,5.44,13,0.61,0,17.8,1.5,0,1
43864,1027789,1,1,2.87,12,1.06,0,15.3,0.9,0,0
69512,1626073,0,0,0.16,30,1.81,0,119.7,7.7,0,0
27279,639399,1,0,5.22,20,1.06,0,49.3,2.7,0,0
42477,995147,1,0,2.99,12,0.95,0,90.7,6.7,0,0
43650,1022820,1,0,2.88,12,1.03,0,27.3,6.0,0,0
43746,1025073,1,0,1.69,8,0.0,0,25.5,5.4,0,1
58224,1363841,1,0,1.17,14,0.56,0,52.3,10.8,0,0
31028,727789,1,0,1.86,24,0.0,0,9.7,1.5,0,1
13806,321374,0,0,0.82,0,0.0,0,0.0,0.0,0,1
31962,750631,1,0,0.63,23,0.0,0,9.7,0.9,0,1
68405,1599985,1,1,0.27,26,1.71,0,1.3,0.2,0,0
5330,122290,0,0,2.77,13,,0,0.0,0.0,0,1
23083,541690,1,1,0.65,22,0.0,0,0.0,0.0,0,1
41149,963223,1,1,3.11,21,0.81,0,235.8,127.1,0,0
70419,1646074,1,0,0.91,17,1.09,0,64.8,5.5,0,1
38423,901094,0,0,1.73,162,,0,6.8,0.8,0,1
45157,1058053,1,0,2.73,73,,2,115.8,17.2,0,0
23448,550552,1,0,1.98,22,,0,13.9,1.3,0,1
5651,130174,1,1,7.76,20,0.01,0,55.2,2.6,0,0
29459,690460,0,0,3.32,26,0.0,0,32.9,6.8,0,1
47456,1112831,1,0,1.97,22,0.0,0,26.1,1.5,0,1
38706,907785,1,1,3.4,21,0.46,0,39.8,2.9,0,0
8869,205937,1,0,6.93,24,,1,16.7,0.8,0,1
42456,994612,1,0,2.99,12,0.95,0,103.4,7.3,0,0
9624,223881,0,0,1.34,22,0.0,7,0.0,0.0,0,1
24823,582255,1,1,5.7,40,1.91,1,97.2,5.3,0,0
15589,364168,1,0,2.98,23,,4,12.0,1.3,0,1
17592,411485,1,1,4.92,20,0.0,0,48.4,8.3,0,1
38103,893403,1,0,1.0,26,,0,5.7,0.2,0,1
938,21468,0,0,8.44,32,,0,26.5,1.7,0,1
30338,711368,1,0,4.22,21,0.0,1,105.6,5.2,0,1
38608,905600,1,0,3.41,21,0.48,0,18.7,2.2,0,0
52717,1235879,1,1,2.53,29,,0,25.6,1.4,0,1
41812,979215,1,0,3.05,12,0.89,0,97.4,10.4,0,0
50856,1192425,1,0,2.04,13,1.89,0,11.6,6.8,0,0
23779,558247,0,0,0.9,21,0.0,2,0.0,0.0,0,1
6773,156639,0,0,4.73,21,0.0,0,9.6,0.4,0,1
48859,1146365,0,0,2.21,29,,2,184.3,12.8,0,0
30104,705560,0,0,1.23,17,0.0,0,4.0,0.2,0,1
20321,474890,1,0,1.51,21,0.0,0,9.7,0.6,0,1
66877,1565951,0,0,0.42,26,1.55,0,42.6,2.3,0,0
65184,1527603,1,1,1.35,0,,0,0.0,0.0,0,1
19660,459600,1,0,5.93,22,,0,45.0,5.5,0,1
33676,790806,1,0,0.86,11,0.0,0,22.3,1.0,0,1
20364,475916,0,0,1.02,20,,0,0.0,0.0,0,1
50920,1194304,1,1,2.03,12,1.9,0,48.5,3.4,0,0
25147,589650,1,0,4.07,22,0.0,0,32.5,2.4,0,1
17086,399372,0,0,0.47,18,0.0,2,0.0,0.0,0,1
67229,1573839,1,0,0.39,8,1.83,3,29.1,3.1,0,0
63222,1482543,1,1,0.79,8,1.18,0,24.8,2.3,0,0
60786,1425344,1,0,0.99,386,0.99,0,225.6,60.3,0,0
736,16947,1,1,10.17,22,1.05,0,34.1,2.0,0,0
71709,1676956,1,1,0.02,0,1.96,0,,,0,0
65876,1542532,1,1,0.56,15,1.42,0,41.6,2.0,0,0
3407,77491,1,1,7.65,0,,0,0.0,0.0,0,1
50410,1182051,1,0,2.07,13,1.87,0,26.0,1.1,0,0
71193,1665054,0,0,0.06,14,1.92,0,51.9,2.7,0,0
59669,1398073,1,1,1.07,19,1.89,3,25.6,7.0,0,0
54559,1278053,1,0,1.62,22,1.05,0,38.3,4.8,0,0
44371,1039363,0,0,0.0,0,0.0,0,0.0,0.0,0,1
8504,197784,1,1,2.99,20,,0,4.2,0.2,0,1
66998,1568750,1,0,0.41,21,1.56,0,38.0,1.0,0,0
42896,1005078,1,0,0.56,13,0.0,0,31.2,1.3,0,1
61223,1435090,1,0,0.96,14,1.02,0,57.5,3.9,0,0
20989,490210,0,0,6.08,25,0.43,0,123.3,9.8,0,0
52548,1231972,1,0,1.87,14,0.08,0,125.3,5.7,0,0
66801,1564207,1,1,0.39,23,0.0,0,39.8,2.8,0,1
55924,1309303,1,0,1.44,13,0.53,1,54.0,2.7,0,0
50650,1187365,1,1,2.05,23,1.88,1,46.6,6.1,0,0
13367,311085,1,1,4.12,26,0.0,0,81.3,14.7,0,1
6442,148709,1,1,2.47,21,,0,0.0,0.0,0,1
50940,1194697,1,0,2.16,16,,0,56.0,2.7,0,1
55581,1301202,1,0,0.88,6,0.6,0,3.9,1.4,0,1
25727,603345,1,0,0.01,4,0.0,0,0.0,0.0,0,1
35888,842292,1,0,1.15,28,0.0,1,75.5,2.9,0,1
22291,522146,1,0,1.48,22,0.0,0,10.9,1.2,0,1
59523,1394268,1,0,1.08,20,0.89,2,19.7,0.6,0,0
48814,1145232,0,0,2.22,21,,2,54.3,10.5,0,0
29299,686524,1,1,4.94,12,0.25,0,90.8,5.6,0,0
68558,1603502,1,1,0.64,24,1.33,0,23.0,2.0,0,1
16197,378093,1,1,6.46,21,0.43,0,13.6,1.1,0,0
28004,656636,0,0,0.81,33,0.0,0,17.8,0.9,0,1
3641,82941,0,0,1.35,11,,0,0.0,0.0,0,1
57720,1351947,1,0,1.21,11,0.76,2,43.6,2.0,0,0
71407,1670028,1,1,0.04,3,1.93,0,19.5,0.7,0,0
3277,74542,1,1,8.29,21,0.5,1,69.1,5.0,0,0
31606,742098,0,0,1.46,27,0.0,0,4.9,0.8,0,1
7362,170559,0,0,1.15,21,,0,0.0,0.0,0,1
28578,669258,1,1,0.83,22,0.0,0,14.1,3.4,0,1
62331,1461570,1,0,0.66,22,,0,104.1,7.6,0,1
29326,687264,0,0,0.36,21,,2,15.0,1.5,0,1
56876,1330703,1,0,1.31,28,0.91,0,71.3,5.1,0,0
